13623
2;17,48
0;23,45
1;27,51
2;15,49
0;18,46
0;21,46
0;23,46
0;24,46
2;24,49
0;206,46
0;14,47
2;14,50
0;21,47
2;24,50
0;26,47
0;20,48
1;21,54
0;27,48
0;29,48
2;29,51
1;20,55
0;25,49
2;28,52
2;29,52
2;31,52
0;11,50
0;12,50
0;13,50
0;14,50
0;17,50
2;17,53
2;22,53
0;24,50
2;26,53
0;28,50
0;29,50
0;31,50
2;33,53
2;35,53
2;37,53
2;40,53
2;42,53
0;46,50
2;47,53
0;52,50
2;52,53
2;10,54
2;11,54
2;16,54
0;18,51
0;19,51
0;26,51
2;29,54
0;34,51
2;35,54
2;37,54
0;42,51
0;45,51
2;49,54
0;58,51
0;60,51
0;64,51
0;66,51
0;70,51
2;71,54
0;76,51
2;76,54
0;9,52
0;12,52
0;15,52
2;17,55
2;18,55
2;21,55
2;25,55
0;27,52
2;30,55
2;33,55
0;35,52
2;38,55
0;43,52
2;44,55
0;56,52
2;56,55
2;59,55
0;61,52
0;65,52
2;66,55
2;69,55
0;71,52
2;76,55
2;78,55
0;8,53
0;10,53
2;15,56
2;20,56
2;24,56
0;28,53
0;29,53
0;30,53
2;32,56
0;37,53
2;40,56
2;42,56
0;50,53
1;49,59
0;55,53
1;58,59
2;63,56
0;66,53
1;66,59
2;73,56
1;73,59
2;76,56
2;78,56
2;79,56
2;80,56
0;7,54
0;9,54
0;13,54
0;14,54
2;19,57
2;20,57
2;22,57
0;27,54
2;31,57
2;33,57
0;36,54
0;44,54
0;45,54
2;46,57
2;48,57
2;52,57
2;54,57
0;62,54
2;63,57
2;68,57
2;70,57
1;70,60
1;74,60
0;78,54
0;79,54
2;82,57
0;11,55
2;11,58
0;14,55
2;14,58
2;20,58
2;21,58
2;22,58
0;25,55
2;31,58
2;32,58
2;33,58
2;34,58
2;37,58
2;45,58
2;52,58
2;53,58
0;55,55
0;56,55
0;58,55
2;60,58
0;65,55
0;72,55
2;72,58
0;75,55
0;76,55
2;79,58
2;81,58
1;87,61
2;89,58
2;97,58
0;106,55
1;110,61
0;113,55
0;118,55
0;124,55
0;126,55
0;132,55
0;134,55
0;138,55
0;140,55
1;142,61
2;144,58
0;146,55
0;165,55
1;169,61
2;171,58
1;173,61
1;187,61
0;206,55
0;218,55
1;222,61
2;224,58
1;226,61
2;249,58
1;256,61
0;264,55
2;264,58
0;6,56
0;8,56
2;11,59
0;14,56
2;14,59
2;15,59
0;25,56
0;27,56
0;29,56
2;29,59
2;32,59
0;34,56
0;36,56
0;39,56
0;41,56
2;42,59
0;45,56
2;48,59
2;50,59
0;52,56
0;53,56
0;54,56
0;57,56
0;60,56
0;63,56
2;65,59
2;70,59
2;72,59
1;73,62
2;76,59
1;78,62
0;82,56
0;84,56
0;85,56
0;86,56
2;86,59
0;110,56
0;112,56
0;116,56
0;120,56
0;122,56
0;126,56
0;130,56
0;132,56
0;134,56
0;138,56
0;140,56
0;143,56
0;146,56
0;149,56
2;168,59
2;169,59
1;169,62
1;170,62
2;172,59
2;174,59
0;177,56
0;180,56
1;180,62
0;186,56
0;188,56
2;191,59
0;194,56
2;196,59
0;200,56
0;202,56
2;205,59
0;208,56
0;211,56
2;213,59
0;217,56
0;219,56
2;221,59
0;224,56
0;226,56
2;229,59
0;232,56
0;235,56
0;238,56
0;241,56
0;244,56
0;247,56
0;250,56
1;251,62
2;257,59
1;257,62
0;264,56
0;266,56
0;9,57
2;11,60
2;14,60
0;16,57
2;16,60
2;26,60
2;27,60
2;28,60
0;30,57
0;31,57
0;35,57
0;38,57
0;41,57
0;46,57
0;48,57
2;49,60
2;50,60
2;53,60
0;57,57
0;60,57
0;66,57
2;66,60
0;68,57
0;73,57
2;74,60
2;77,60
0;79,57
0;82,57
2;83,60
2;85,60
0;88,57
0;89,57
0;90,57
0;95,57
2;95,60
2;97,60
2;98,60
0;103,57
1;102,63
2;107,60
0;109,57
0;113,57
1;113,63
0;119,57
2;119,60
0;121,57
0;122,57
0;142,57
0;143,57
0;148,57
0;149,57
0;153,57
0;156,57
0;159,57
0;162,57
0;165,57
0;170,57
2;171,60
0;177,57
2;178,60
0;180,57
2;180,60
0;182,57
0;186,57
0;195,57
0;198,57
0;201,57
0;202,57
0;204,57
2;205,60
2;206,60
0;208,57
0;210,57
0;213,57
2;215,60
0;222,57
2;222,60
0;224,57
0;228,57
0;229,57
2;232,60
0;251,57
2;252,60
2;253,60
0;259,57
2;260,60
0;262,57
0;265,57
0;267,57
0;271,57
2;271,60
0;8,58
2;8,61
0;11,58
0;17,58
2;19,61
0;21,58
0;26,58
0;28,58
0;29,58
0;32,58
0;36,58
2;38,61
2;42,61
0;48,58
0;50,58
2;52,61
2;54,61
0;57,58
2;58,61
0;61,58
0;63,58
0;64,58
0;66,58
0;68,58
0;70,58
0;73,58
0;77,58
0;80,58
0;82,58
0;87,58
2;94,61
2;96,61
0;99,58
0;101,58
0;106,58
0;107,58
0;110,58
2;112,61
0;116,58
2;119,61
2;120,61
0;135,58
0;136,58
0;139,58
2;139,61
0;153,58
0;155,58
2;155,61
2;156,61
0;159,58
0;162,58
0;165,58
2;170,61
2;171,61
2;176,61
2;180,61
0;183,58
0;188,58
0;192,58
0;195,58
0;198,58
0;201,58
0;203,58
0;206,58
2;208,61
1;210,64
2;215,61
0;218,58
2;220,61
0;223,58
0;225,58
2;226,61
2;231,61
2;234,61
0;238,58
2;238,61
0;249,58
2;251,61
2;254,61
0;256,58
0;259,58
2;262,61
0;267,58
0;268,58
0;270,58
2;271,61
0;276,58
0;279,58
0;282,58
0;285,58
0;288,58
0;291,58
0;7,59
2;8,62
0;11,59
0;13,59
2;15,62
0;20,59
0;22,59
0;26,59
0;33,59
2;34,62
2;35,62
2;36,62
2;37,62
0;41,59
0;46,59
0;48,59
0;49,59
0;51,59
0;55,59
0;59,59
2;63,62
0;66,59
0;68,59
0;71,59
2;73,62
2;76,62
0;80,59
2;82,62
2;84,62
0;88,59
0;94,59
0;96,59
0;100,59
0;103,59
0;106,59
0;109,59
2;113,62
0;116,59
2;116,62
2;117,62
2;120,62
2;138,62
2;139,62
2;143,62
0;147,59
0;149,59
0;153,59
2;153,62
2;155,62
0;157,59
0;162,59
0;164,59
0;167,59
2;169,62
2;172,62
0;177,59
2;178,62
0;180,59
0;181,59
0;184,59
0;188,59
0;190,59
0;192,59
0;196,59
0;199,59
0;200,59
0;201,59
0;205,59
0;209,59
0;212,59
0;215,59
2;218,62
0;225,59
2;227,62
2;233,62
0;235,59
0;237,59
0;242,59
0;243,59
2;243,62
0;246,59
0;249,59
0;257,59
0;258,59
0;261,59
0;263,59
0;266,59
0;277,59
0;280,59
0;283,59
0;286,59
0;289,59
0;292,59
2;7,63
2;8,63
0;10,60
0;14,60
0;18,60
0;20,60
0;22,60
0;26,60
0;29,60
0;32,60
0;41,60
2;44,63
2;52,63
2;54,63
2;58,63
2;66,63
2;68,63
0;70,60
0;71,60
0;75,60
0;77,60
0;81,60
0;90,60
0;91,60
2;91,63
2;92,63
0;94,60
2;97,63
2;100,63
2;101,63
2;103,63
0;105,60
0;109,60
2;110,63
0;112,60
0;115,60
0;119,60
2;119,63
2;121,63
0;134,60
0;135,60
0;139,60
0;141,60
2;141,63
2;145,63
0;148,60
0;149,60
0;152,60
0;153,60
0;157,60
0;163,60
0;171,60
0;173,60
2;173,63
2;174,63
0;177,60
2;184,63
0;200,60
0;201,60
0;202,60
0;204,60
0;212,60
0;219,60
0;220,60
2;220,63
0;222,60
0;223,60
0;225,60
2;227,63
0;232,60
2;232,63
2;233,63
0;237,60
0;242,60
0;244,60
0;246,60
2;248,63
2;256,63
2;257,63
2;260,63
2;262,63
2;265,63
0;274,60
0;275,60
0;279,60
2;279,63
2;4,64
2;5,64
0;7,61
0;9,61
2;11,64
0;15,61
2;15,64
0;19,61
0;20,61
0;24,61
0;27,61
0;30,61
2;37,64
2;38,64
0;40,61
2;46,64
0;51,61
0;52,61
0;53,61
2;53,64
0;55,61
2;64,64
2;65,64
0;73,61
0;76,61
0;77,61
0;78,61
0;79,61
0;81,61
2;82,64
2;85,64
0;88,61
2;90,64
0;93,61
0;96,61
0;98,61
0;101,61
2;103,64
0;108,61
2;110,64
2;112,64
2;121,64
0;127,61
0;128,61
0;132,61
0;134,61
0;138,61
2;141,64
0;144,61
2;144,64
0;156,61
0;157,61
0;161,61
2;166,64
0;168,61
0;169,61
2;170,64
0;178,61
2;179,64
0;181,61
0;188,61
0;189,61
0;192,61
0;195,61
0;198,61
0;199,61
0;200,61
0;202,61
0;204,61
0;209,61
2;212,64
0;217,61
0;219,61
0;226,61
0;228,61
0;232,61
0;237,61
2;240,64
2;243,64
2;245,64
0;249,61
0;252,61
0;261,61
0;262,61
2;262,64
2;263,64
0;272,61
0;273,61
0;279,61
0;281,61
0;3,62
0;4,62
2;4,65
2;5,65
0;7,62
0;10,62
2;12,65
2;14,65
0;16,62
0;26,62
0;29,62
0;30,62
0;31,62
0;33,62
0;35,62
2;42,65
0;44,62
2;45,65
0;50,62
0;51,62
0;54,62
0;58,62
0;60,62
2;63,65
0;65,62
2;72,65
2;75,65
0;77,62
0;79,62
0;81,62
2;87,65
0;89,62
2;90,65
2;93,65
2;100,65
2;102,65
2;104,65
0;107,62
2;107,65
2;110,65
0;113,62
0;115,62
2;117,65
0;119,62
0;121,62
0;126,62
0;128,62
0;133,62
0;135,62
0;136,62
0;137,62
2;139,65
0;142,62
2;147,65
2;149,65
2;151,65
2;153,65
0;157,62
0;159,62
2;161,65
2;164,65
2;167,65
0;172,62
2;173,65
2;174,65
2;176,65
0;179,62
0;181,62
0;185,62
0;189,62
2;191,65
2;196,65
0;201,62
2;202,65
0;208,62
2;210,65
0;212,62
0;213,62
0;217,62
0;220,62
0;228,62
0;231,62
0;232,62
2;233,65
0;239,62
2;244,65
2;248,65
0;252,62
2;252,65
0;257,62
2;259,65
0;264,62
0;266,62
2;266,65
0;268,62
0;270,62
0;273,62
0;276,62
0;277,62
0;278,62
2;278,65
0;281,62
2;282,65
0;2,63
0;3,63
2;8,66
0;10,63
0;17,63
2;17,66
0;21,63
2;24,66
2;25,66
0;28,63
0;31,63
2;36,66
2;38,66
2;39,66
2;40,66
0;44,63
2;52,66
2;55,66
0;60,63
0;61,63
0;65,63
0;66,63
2;69,66
0;73,63
2;73,66
0;77,63
2;78,66
2;81,66
0;84,63
2;90,66
0;92,63
0;94,63
0;95,63
0;96,63
0;99,63
1;99,69
0;108,63
0;109,63
2;109,66
2;113,66
2;114,66
2;117,66
0;119,63
2;122,66
0;126,63
0;129,63
2;131,66
2;141,66
2;142,66
2;143,66
2;145,66
0;148,63
2;150,66
2;152,66
2;156,66
2;159,66
0;161,63
2;167,66
2;169,66
0;173,63
0;176,63
2;178,66
2;184,66
2;187,66
0;191,63
0;195,63
2;196,66
2;197,66
0;199,63
0;203,63
2;206,66
2;207,66
0;211,63
2;213,66
2;217,66
0;219,63
0;223,63
2;225,66
0;227,63
2;229,66
2;231,66
0;235,63
0;242,63
0;243,63
0;245,63
2;245,66
0;250,63
2;251,66
0;253,63
2;253,66
2;254,66
0;258,63
0;261,63
0;269,63
2;271,66
0;276,63
2;278,66
0;283,63
0;286,63
0;290,63
2;291,66
0;1,64
2;1,67
2;2,67
0;5,64
2;8,67
0;10,64
2;14,67
0;17,64
0;18,64
0;21,64
0;23,64
2;24,67
2;30,67
2;31,67
0;33,64
0;37,64
0;41,64
2;43,67
0;45,64
2;45,67
0;48,64
0;53,64
2;54,67
2;55,67
2;57,67
0;62,64
0;66,64
0;68,64
0;69,64
0;75,64
2;79,67
0;84,64
2;87,67
0;90,64
2;92,67
0;101,64
2;102,67
2;104,67
0;116,64
2;118,67
0;120,64
0;121,64
2;122,67
0;128,64
0;132,64
2;134,67
0;138,64
0;147,64
2;148,67
2;163,67
2;164,67
2;166,67
0;169,64
0;175,64
2;178,67
0;183,64
2;185,67
2;186,67
2;190,67
0;192,64
2;193,67
2;196,67
2;200,67
2;203,67
2;210,67
0;212,64
2;212,67
0;214,64
0;218,64
2;220,67
2;221,67
0;225,64
2;227,67
0;229,64
0;231,64
0;237,64
0;238,64
2;241,67
2;249,67
1;249,70
2;251,67
0;258,64
2;258,67
0;260,64
0;264,64
0;267,64
0;270,64
0;271,64
0;274,64
2;278,67
0;281,64
2;290,67
2;291,67
0;0,65
2;1,68
0;3,65
2;4,68
2;10,68
0;12,65
0;13,65
2;22,68
2;31,68
2;32,68
0;37,65
2;40,68
2;42,68
0;46,65
0;55,65
0;56,65
2;56,68
2;61,68
2;63,68
2;64,68
2;65,68
0;70,65
2;70,68
2;74,68
2;78,68
2;80,68
2;90,68
0;92,65
2;92,68
2;93,68
1;93,71
0;97,65
2;101,68
2;104,68
2;105,68
0;108,65
0;109,65
2;112,68
2;115,68
2;116,68
2;123,68
0;125,65
2;125,68
0;127,65
0;132,65
2;134,68
2;135,68
0;140,65
2;141,68
0;145,65
0;148,65
0;155,65
0;156,65
